latitude,longitude,chi,elevation,flow_distance,drainage_area,source_key,basin_key
34.4990212,110.32617,0.64448,516,5773.5,3.2045e+07,0,0
34.4992935,110.326495,0.63698,515,5731.1,3.2081e+07,0,0
34.4995659,110.326819,0.62949,514,5688.7,3.2082e+07,0,0
34.4998382,110.327144,0.622,512.01,5646.2,3.2092e+07,0,0
34.49984,110.327471,0.61671,512,5616.2,3.2094e+07,0,0
34.5001123,110.327795,0.60922,512,5573.8,3.2108e+07,0,0
34.4998436,110.328124,0.60173,511.01,5531.4,3.2116e+07,0,0
34.5001159,110.328449,0.59424,511,5489,3.2125e+07,0,0
34.5003864,110.328447,0.58895,511,5459,3.2127e+07,0,0
34.5006588,110.328771,0.58146,510,5416.5,3.2128e+07,0,0
34.5006606,110.329098,0.57617,507,5386.5,3.213e+07,0,0
34.5009329,110.329423,0.56869,504,5344.1,3.2141e+07,0,0
34.5012034,110.32942,0.5634,503,5314.1,3.2168e+07,0,0
34.5012052,110.329747,0.55811,503,5284.1,3.2169e+07,0,0
34.501207,110.330074,0.55282,502,5254.1,3.218e+07,0,0
34.5014793,110.330399,0.54534,501,5211.7,3.218e+07,0,0
34.5014811,110.330725,0.54005,500,5181.7,3.2181e+07,0,0
34.5014829,110.331052,0.53476,496,5151.7,3.2187e+07,0,0
34.5014847,110.331379,0.52947,495.01,5121.7,3.2209e+07,0,0
34.501757,110.331704,0.522,495.01,5079.3,3.2283e+07,0,0
34.5017588,110.33203,0.51672,495,5049.3,3.2285e+07,0,0
34.5020311,110.332355,0.50925,495,5006.8,3.2288e+07,0,0
34.5023034,110.33268,0.50178,494,4964.4,7.3864e+07,0,0
34.5025757,110.333004,0.49685,493,4922,7.3875e+07,0,0
34.5025775,110.333331,0.49336,491,4892,7.3881e+07,0,0
34.5028498,110.333656,0.48842,490,4849.6,7.3959e+07,0,0
34.5028516,110.333982,0.48493,489,4819.6,7.3966e+07,0,0
34.5031239,110.334307,0.48,489,4777.1,7.3973e+07,0,0
34.5033962,110.334632,0.47507,488,4734.7,7.3974e+07,0,0
34.5036685,110.334956,0.47013,486,4692.3,7.3975e+07,0,0
34.5036703,110.335283,0.46665,484,4662.3,7.3977e+07,0,0
34.5036721,110.33561,0.46316,483,4632.3,7.4013e+07,0,0
34.5039426,110.335608,0.45967,483,4602.3,7.4015e+07,0,0
34.5042149,110.335932,0.45474,481,4559.9,7.4016e+07,0,0
34.5044872,110.336257,0.44981,478.01,4517.4,7.4146e+07,0,0
34.504489,110.336584,0.44632,478.01,4487.4,7.4153e+07,0,0
34.5044908,110.33691,0.44284,478.01,4457.4,7.4155e+07,0,0
34.504222,110.337239,0.43791,478,4415,7.4426e+07,0,0
34.5044943,110.337564,0.433,478,4372.6,7.4429e+07,0,0
34.5044961,110.337891,0.42952,478,4342.6,7.443e+07,0,0
34.5047684,110.338215,0.4246,475,4300.1,7.4498e+07,0,0
34.5050407,110.33854,0.41968,475,4257.7,7.4545e+07,0,0
34.505313,110.338865,0.41477,474,4215.3,7.4556e+07,0,0
34.5055853,110.339189,0.40986,474,4172.9,7.4561e+07,0,0
34.5058576,110.339514,0.40494,472,4130.4,7.4566e+07,0,0
34.5061281,110.339512,0.40147,472,4100.4,7.4571e+07,0,0
34.5064004,110.339837,0.39656,471,4058,7.4573e+07,0,0
