latitude,longitude,chi,elevation,flow_distance,drainage_area,slope,source_key,basin_key
34.2105785,109.791807,5.4142,1330,1.0315e+05,7.3683e+06,0.036401,125,9
34.2100407,109.79214,5.3876,1327,1.0308e+05,7.5321e+06,0.033103,125,9
34.2100407,109.79214,5.3876,1327,1.0308e+05,7.5321e+06,0.035599,125,9
34.2100407,109.79214,5.3876,1327,1.0308e+05,7.5321e+06,0.037603,125,9
34.2097734,109.79247,5.3722,1325,1.0303e+05,7.5357e+06,0.037603,125,9
34.2095029,109.792474,5.3612,1323,1.03e+05,7.542e+06,0.035596,125,9
34.2092325,109.792477,5.3503,1321,1.0297e+05,7.5537e+06,0.02956,125,9
34.2092325,109.792477,5.3503,1321,1.0297e+05,7.5537e+06,0.031534,125,9
34.2092325,109.792477,5.3503,1321,1.0297e+05,7.5537e+06,0.033791,125,9
34.208962,109.792481,5.3394,1320,1.0294e+05,7.6491e+06,0.035481,125,9
34.2084274,109.79314,5.3087,1317,1.0286e+05,7.7355e+06,0.03886,125,9
34.2084274,109.79314,5.3087,1317,1.0286e+05,7.7355e+06,0.039155,125,9
34.2078928,109.793799,5.2782,1313,1.0277e+05,7.8543e+06,0.038503,125,9
34.2076223,109.793803,5.2675,1313,1.0274e+05,7.8561e+06,0.029021,125,9
34.2065403,109.793818,5.2159,1311,1.026e+05,7.9002e+06,0.028507,125,9
34.206273,109.794148,5.2008,1309,1.0256e+05,7.9038e+06,0.033613,125,9
34.206273,109.794148,5.2008,1309,1.0256e+05,7.9038e+06,0.034247,125,9
34.2060057,109.794477,5.1857,1305,1.0251e+05,7.9758e+06,0.033378,125,9
34.2060057,109.794477,5.1857,1305,1.0251e+05,7.9758e+06,0.034087,125,9
34.2049397,109.79612,5.1153,1303,1.0231e+05,8.0829e+06,0.029022,125,9
34.2049397,109.79612,5.1153,1303,1.0231e+05,8.0829e+06,0.028507,125,9
34.2046724,109.79645,5.1004,1301,1.0227e+05,8.0847e+06,0.031365,125,9
34.2046724,109.79645,5.1004,1301,1.0227e+05,8.0847e+06,0.032761,125,9
34.2046724,109.79645,5.1004,1301,1.0227e+05,8.0847e+06,0.034967,125,9
34.2046724,109.79645,5.1004,1301,1.0227e+05,8.0847e+06,0.035049,125,9
34.2044051,109.796779,5.0854,1296,1.0223e+05,8.4816e+06,0.035049,125,9
34.2041378,109.797109,5.0709,1295,1.0219e+05,8.4942e+06,0.028423,125,9
34.2038673,109.797112,5.0606,1294,1.0216e+05,8.5572e+06,0.028715,125,9
34.2038673,109.797112,5.0606,1294,1.0216e+05,8.5572e+06,0.029938,125,9
34.2038705,109.797438,5.0503,1294,1.0213e+05,8.568e+06,0.031862,125,9
34.2038705,109.797438,5.0503,1294,1.0213e+05,8.568e+06,0.034051,125,9
34.2033358,109.798097,5.0214,1293,1.0204e+05,8.6688e+06,0.034825,125,9
34.2030685,109.798426,5.007,1290,1.02e+05,8.676e+06,0.034825,125,9
34.2014551,109.799426,4.9334,1286,1.0178e+05,8.7957e+06,0.030925,125,9
34.2011878,109.799755,4.9191,1283,1.0174e+05,8.8101e+06,0.030925,125,9
34.2011878,109.799755,4.9191,1283,1.0174e+05,8.8101e+06,0.029555,125,9
34.2011878,109.799755,4.9191,1283,1.0174e+05,8.8101e+06,0.029021,125,9
34.2011878,109.799755,4.9191,1283,1.0174e+05,8.8101e+06,0.029024,125,9
34.2011878,109.799755,4.9191,1283,1.0174e+05,8.8101e+06,0.030925,125,9
34.2006532,109.800414,4.8905,1279,1.0165e+05,8.8236e+06,0.03246,125,9
34.2003827,109.800418,4.8804,1278,1.0162e+05,8.8308e+06,0.026697,125,9
34.2001154,109.800747,4.8661,1276,1.0158e+05,8.8686e+06,0.029372,125,9
34.2001154,109.800747,4.8661,1276,1.0158e+05,8.8686e+06,0.030594,125,9
34.2001154,109.800747,4.8661,1276,1.0158e+05,8.8686e+06,0.032509,125,9
34.2001154,109.800747,4.8661,1276,1.0158e+05,8.8686e+06,0.033112,125,9
34.2001154,109.800747,4.8661,1276,1.0158e+05,8.8686e+06,0.034751,125,9
34.1987724,109.801743,4.8038,1273,1.014e+05,9.0729e+06,0.033096,125,9
34.241002,109.804403,5.9511,1429,1.049e+05,5.2659e+06,0.064219,126,9
34.241002,109.804403,5.9511,1429,1.049e+05,5.2659e+06,0.070287,126,9
34.241002,109.804403,5.9511,1429,1.049e+05,5.2659e+06,0.082594,126,9
34.2404642,109.804736,5.9196,1424,1.0483e+05,5.3208e+06,0.080838,126,9
34.2399295,109.805395,5.8828,1419,1.0474e+05,5.3649e+06,0.060214,126,9
34.2396622,109.805725,5.8645,1416,1.047e+05,5.3703e+06,0.063225,126,9
34.2396654,109.80605,5.8516,1413,1.0467e+05,5.445e+06,0.063225,126,9
34.2391307,109.806709,5.8077,1409,1.0457e+05,5.4792e+06,0.062555,126,9
34.2391307,109.806709,5.8077,1409,1.0457e+05,5.4792e+06,0.055226,126,9
34.2391339,109.807035,5.7949,1406,1.0454e+05,5.5026e+06,0.060749,126,9
34.2388665,109.807364,5.7768,1403,1.0449e+05,5.5206e+06,0.056063,126,9
34.238596,109.807368,5.7641,1401,1.0446e+05,5.5449e+06,0.058048,126,9
34.238596,109.807368,5.7641,1401,1.0446e+05,5.5449e+06,0.063577,126,9
34.2380614,109.808027,5.7281,1399,1.0438e+05,5.6007e+06,0.063225,126,9
34.2377941,109.808357,5.7102,1394,1.0434e+05,5.6061e+06,0.063837,126,9
34.2375267,109.808686,5.6923,1392,1.043e+05,5.6196e+06,0.056063,126,9
34.2375299,109.809012,5.6796,1391,1.0427e+05,5.6862e+06,0.047961,126,9
34.237533,109.809338,5.667,1388,1.0424e+05,5.6961e+06,0.055155,126,9
34.237533,109.809338,5.667,1388,1.0424e+05,5.6961e+06,0.058733,126,9
34.2372689,109.809993,5.6367,1384,1.0416e+05,5.7645e+06,0.049434,126,9
34.2370015,109.810322,5.6191,1382,1.0412e+05,5.7771e+06,0.049434,126,9
34.2367374,109.810978,5.589,1381,1.0405e+05,5.7969e+06,0.049434,126,9
34.23647,109.811307,5.5713,1377,1.0401e+05,5.8059e+06,0.050359,126,9
34.2362027,109.811637,5.5537,1374,1.0396e+05,5.8509e+06,0.054375,126,9
34.2362058,109.811962,5.5413,1374,1.0393e+05,5.8554e+06,0.058722,126,9
34.2359385,109.812292,5.5238,1372,1.0389e+05,5.859e+06,0.047961,126,9
34.2359416,109.812618,5.5114,1371,1.0386e+05,5.8626e+06,0.051896,126,9
34.2359416,109.812618,5.5114,1371,1.0386e+05,5.8626e+06,0.056044,126,9
34.2356743,109.812947,5.4939,1367,1.0382e+05,5.8815e+06,0.041415,126,9
34.2356774,109.813273,5.4815,1362,1.0379e+05,5.8932e+06,0.038226,126,9
34.2356774,109.813273,5.4815,1362,1.0379e+05,5.8932e+06,0.040428,126,9
34.2351428,109.813932,5.4481,1362,1.037e+05,7.1172e+06,0.045364,126,9
34.2348723,109.813935,5.4369,1360,1.0367e+05,7.1226e+06,0.046121,126,9
34.2335261,109.814606,5.3715,1356,1.035e+05,7.2387e+06,0.044024,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.041937,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.046026,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.051001,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.042836,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.045364,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.049503,126,9
34.2327209,109.815269,5.3289,1349,1.0338e+05,7.2648e+06,0.052915,126,9
34.2324535,109.815598,5.3131,1346,1.0334e+05,7.272e+06,0.053541,126,9
34.2324535,109.815598,5.3131,1346,1.0334e+05,7.272e+06,0.043054,126,9
34.2324535,109.815598,5.3131,1346,1.0334e+05,7.272e+06,0.047377,126,9
34.232183,109.815602,5.302,1342,1.0331e+05,7.2837e+06,0.047377,126,9
34.2308368,109.816272,5.2374,1337,1.0314e+05,7.3521e+06,0.050612,126,9
34.2300284,109.816609,5.1996,1336,1.0303e+05,7.3845e+06,0.041419,126,9
34.2294937,109.817268,5.1684,1327,1.0295e+05,7.4034e+06,0.038503,126,9
34.2294937,109.817268,5.1684,1327,1.0295e+05,7.4034e+06,0.042367,126,9
34.2294937,109.817268,5.1684,1327,1.0295e+05,7.4034e+06,0.046132,126,9
34.2294937,109.817268,5.1684,1327,1.0295e+05,7.4034e+06,0.049221,126,9
34.2294937,109.817268,5.1684,1327,1.0295e+05,7.4034e+06,0.054378,126,9
34.2294969,109.817594,5.1574,1327,1.0292e+05,7.407e+06,0.049444,126,9
34.2294969,109.817594,5.1574,1327,1.0292e+05,7.407e+06,0.055232,126,9
34.2292295,109.817923,5.1418,1327,1.0288e+05,7.4088e+06,0.060214,126,9
34.2289621,109.818253,5.1262,1325,1.0283e+05,7.4178e+06,0.051001,126,9
34.2286948,109.818582,5.1106,1322,1.0279e+05,7.4196e+06,0.052114,126,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.028821,127,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.030694,127,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.032827,127,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.03528,127,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.03813,127,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.041481,127,9
34.1832164,109.787965,5.6279,1342,1.0452e+05,4.7925e+06,0.030374,127,9
34.1853772,109.787609,5.5041,1335,1.0424e+05,5.0913e+06,0.027849,127,9
34.1853772,109.787609,5.5041,1335,1.0424e+05,5.0913e+06,0.028998,127,9
34.1853772,109.787609,5.5041,1335,1.0424e+05,5.0913e+06,0.030246,127,9
34.1875541,109.78888,5.3851,1330,1.0393e+05,9.5787e+06,0.027207,127,9
34.1878246,109.788876,5.3754,1329,1.039e+05,9.5796e+06,0.02495,127,9
34.1878246,109.788876,5.3754,1329,1.039e+05,9.5796e+06,0.025915,127,9
34.1878246,109.788876,5.3754,1329,1.039e+05,9.5796e+06,0.02742,127,9
34.1878246,109.788876,5.3754,1329,1.039e+05,9.5796e+06,0.027897,127,9
34.1878246,109.788876,5.3754,1329,1.039e+05,9.5796e+06,0.029648,127,9
34.1878246,109.788876,5.3754,1329,1.039e+05,9.5796e+06,0.029648,127,9
34.1880951,109.788872,5.3657,1326,1.0387e+05,9.5976e+06,0.032613,127,9
34.1883656,109.788868,5.356,1325,1.0384e+05,9.6057e+06,0.031112,127,9
34.1886361,109.788864,5.3463,1324,1.0381e+05,9.6228e+06,0.024042,127,9
34.1889066,109.788861,5.3366,1323,1.0378e+05,9.639e+06,0.024885,127,9
34.1889066,109.788861,5.3366,1323,1.0378e+05,9.639e+06,0.026199,127,9
34.1889066,109.788861,5.3366,1323,1.0378e+05,9.639e+06,0.02766,127,9
34.1889066,109.788861,5.3366,1323,1.0378e+05,9.639e+06,0.029294,127,9
34.1889066,109.788861,5.3366,1323,1.0378e+05,9.639e+06,0.031134,127,9
34.1889066,109.788861,5.3366,1323,1.0378e+05,9.639e+06,0.03322,127,9
34.1894476,109.788853,5.3173,1320,1.0372e+05,9.6498e+06,0.03322,127,9
34.1902591,109.788841,5.2887,1319,1.0363e+05,1.006e+07,0.033214,127,9
34.1905296,109.788837,5.2793,1316,1.036e+05,1.0062e+07,0.025911,127,9
34.1908,109.788833,5.2698,1314,1.0357e+05,1.1549e+07,0.026773,127,9
34.1918692,109.787516,5.2148,1314,1.0338e+05,1.1632e+07,0.025501,127,9
34.1921365,109.787187,5.2024,1312,1.0334e+05,1.1654e+07,0.026358,127,9
34.1924037,109.786857,5.1899,1309,1.033e+05,1.1662e+07,0.025103,127,9
34.1924037,109.786857,5.1899,1309,1.033e+05,1.1662e+07,0.020694,127,9
34.1924037,109.786857,5.1899,1309,1.033e+05,1.1662e+07,0.020437,127,9
34.1924037,109.786857,5.1899,1309,1.033e+05,1.1662e+07,0.02108,127,9
34.1924037,109.786857,5.1899,1309,1.033e+05,1.1662e+07,0.021766,127,9
34.1937433,109.785536,5.1316,1306,1.031e+05,1.1756e+07,0.020432,127,9
34.1940106,109.785206,5.1192,1304,1.0306e+05,1.1888e+07,0.021466,127,9
34.1940106,109.785206,5.1192,1304,1.0306e+05,1.1888e+07,0.022141,127,9
34.1940106,109.785206,5.1192,1304,1.0306e+05,1.1888e+07,0.023175,127,9
34.1940106,109.785206,5.1192,1304,1.0306e+05,1.1888e+07,0.024311,127,9
34.1940106,109.785206,5.1192,1304,1.0306e+05,1.1888e+07,0.025564,127,9
34.1942811,109.785202,5.1105,1304,1.0303e+05,1.1892e+07,0.026529,127,9
34.1945548,109.785524,5.0982,1302,1.0298e+05,1.1899e+07,0.026521,127,9
34.1953824,109.78714,5.0196,1299,1.0271e+05,1.2015e+07,0.023486,127,9
34.1953857,109.787466,5.011,1296,1.0268e+05,1.2034e+07,0.023492,127,9
34.1953857,109.787466,5.011,1296,1.0268e+05,1.2034e+07,0.024721,127,9
34.1953857,109.787466,5.011,1296,1.0268e+05,1.2034e+07,0.025669,127,9
34.1953857,109.787466,5.011,1296,1.0268e+05,1.2034e+07,0.025669,127,9
34.1953921,109.788117,4.9937,1296,1.0262e+05,1.204e+07,0.025669,127,9
34.2767432,109.864513,6.6591,1515,1.0427e+05,6.5133e+06,0.072127,128,9
34.2767553,109.865817,6.6024,1510,1.0412e+05,6.5529e+06,0.072127,128,9
34.2767583,109.866142,6.5907,1506,1.0409e+05,6.5997e+06,0.045141,128,9
34.2767613,109.866468,6.579,1501,1.0406e+05,6.8967e+06,0.043745,128,9
34.2767613,109.866468,6.579,1501,1.0406e+05,6.8967e+06,0.046809,128,9
34.2767613,109.866468,6.579,1501,1.0406e+05,6.8967e+06,0.048214,128,9
34.2767613,109.866468,6.579,1501,1.0406e+05,6.8967e+06,0.053701,128,9
34.2765089,109.868427,6.5059,1500,1.0387e+05,7.137e+06,0.048563,128,9
34.2765149,109.869079,6.4834,1495,1.0381e+05,7.2522e+06,0.049252,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.042024,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.042609,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.045509,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.048834,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.05447,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.059305,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.065085,128,9
34.2765269,109.870382,6.4389,1489,1.0369e+05,7.2909e+06,0.078102,128,9
34.2770739,109.871027,6.4075,1482,1.0361e+05,7.3512e+06,0.072138,128,9
34.2770739,109.871027,6.4075,1482,1.0361e+05,7.3512e+06,0.080877,128,9
34.2770739,109.871027,6.4075,1482,1.0361e+05,7.3512e+06,0.066196,128,9
34.2770739,109.871027,6.4075,1482,1.0361e+05,7.3512e+06,0.063577,128,9
34.2773504,109.871675,6.3808,1475,1.0353e+05,7.398e+06,0.061161,128,9
34.2773504,109.871675,6.3808,1475,1.0353e+05,7.398e+06,0.066731,128,9
34.2781709,109.872641,6.3341,1472,1.0341e+05,7.6536e+06,0.040968,128,9
34.2784445,109.872964,6.3188,1469,1.0336e+05,7.6779e+06,0.040439,128,9
34.2784504,109.873615,6.2971,1464,1.033e+05,7.7103e+06,0.034213,128,9
34.2784564,109.874267,6.2755,1464,1.0324e+05,7.7355e+06,0.035923,128,9
34.2784714,109.875896,6.2139,1460,1.0307e+05,8.5248e+06,0.039345,128,9
34.2784714,109.875896,6.2139,1460,1.0307e+05,8.5248e+06,0.04242,128,9
34.2784744,109.876222,6.2036,1457,1.0304e+05,8.5329e+06,0.03689,128,9
34.2784744,109.876222,6.2036,1457,1.0304e+05,8.5329e+06,0.042424,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.040585,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.042956,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.045623,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.046454,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.049748,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.055302,128,9
34.2782158,109.877529,6.1584,1453,1.0291e+05,8.595e+06,0.062252,128,9
34.2779483,109.877859,6.1439,1449,1.0287e+05,8.6283e+06,0.065838,128,9
34.2776838,109.878514,6.1192,1445,1.0279e+05,8.6463e+06,0.062908,128,9
34.2776838,109.878514,6.1192,1445,1.0279e+05,8.6463e+06,0.062574,128,9
34.2776838,109.878514,6.1192,1445,1.0279e+05,8.6463e+06,0.069043,128,9
34.2776838,109.878514,6.1192,1445,1.0279e+05,8.6463e+06,0.077006,128,9
34.2776867,109.87884,6.109,1442,1.0276e+05,8.6652e+06,0.079373,128,9
34.2771487,109.879173,6.0844,1435,1.0269e+05,8.6958e+06,0.053399,128,9
34.2771487,109.879173,6.0844,1435,1.0269e+05,8.6958e+06,0.060214,128,9
34.2771487,109.879173,6.0844,1435,1.0269e+05,8.6958e+06,0.049434,128,9
34.2766107,109.879506,6.0599,1430,1.0262e+05,9.342e+06,0.055162,128,9
34.2766107,109.879506,6.0599,1430,1.0262e+05,9.342e+06,0.05943,128,9
34.2749996,109.880831,5.9849,1425,1.0239e+05,9.414e+06,0.046979,128,9
34.2747321,109.88116,5.9711,1419,1.0235e+05,9.4392e+06,0.047961,128,9
34.2747321,109.88116,5.9711,1419,1.0235e+05,9.4392e+06,0.04832,128,9
34.2747321,109.88116,5.9711,1419,1.0235e+05,9.4392e+06,0.053543,128,9
34.2747321,109.88116,5.9711,1419,1.0235e+05,9.4392e+06,0.060034,128,9
34.2747321,109.88116,5.9711,1419,1.0235e+05,9.4392e+06,0.052671,128,9
34.2744616,109.881164,5.9613,1417,1.0232e+05,9.4563e+06,0.051006,128,9
34.2744616,109.881164,5.9613,1417,1.0232e+05,9.4563e+06,0.057189,128,9
34.2739176,109.880845,5.9378,1414,1.0224e+05,9.468e+06,0.057189,128,9
34.2728385,109.881186,5.8953,1409,1.0211e+05,9.8595e+06,0.044482,128,9
34.2723005,109.881519,5.8723,1405,1.0204e+05,9.8676e+06,0.04305,128,9
34.2723005,109.881519,5.8723,1405,1.0204e+05,9.8676e+06,0.046121,128,9
34.27203,109.881522,5.8627,1404,1.0201e+05,9.9027e+06,0.046022,128,9
34.2712244,109.882185,5.8264,1400,1.0189e+05,1.0066e+07,0.035596,128,9
34.2709569,109.882514,5.813,1397,1.0185e+05,1.0071e+07,0.037381,128,9
34.2709569,109.882514,5.813,1397,1.0185e+05,1.0071e+07,0.04043,128,9
34.2709569,109.882514,5.813,1397,1.0185e+05,1.0071e+07,0.042902,128,9
34.2709569,109.882514,5.813,1397,1.0185e+05,1.0071e+07,0.041928,128,9
34.2706894,109.882843,5.7997,1394,1.0181e+05,1.0551e+07,0.038503,128,9
34.2706894,109.882843,5.7997,1394,1.0181e+05,1.0551e+07,0.033791,128,9
34.2704248,109.883499,5.7774,1393,1.0174e+05,1.0667e+07,0.034516,128,9
34.2701573,109.883828,5.7644,1392,1.0169e+05,1.0681e+07,0.035481,128,9
34.2696192,109.884161,5.7422,1388,1.0162e+05,1.0708e+07,0.03717,128,9
34.2690782,109.884168,5.7239,1386,1.0156e+05,1.0755e+07,0.038857,128,9
34.2682756,109.885156,5.6798,1384,1.0142e+05,1.0813e+07,0.034516,128,9
34.2682786,109.885482,5.6707,1383,1.0139e+05,1.0829e+07,0.035472,128,9
34.2682786,109.885482,5.6707,1383,1.0139e+05,1.0829e+07,0.038208,128,9
34.268011,109.885812,5.6578,1381,1.0134e+05,1.083e+07,0.032161,128,9
34.268011,109.885812,5.6578,1381,1.0134e+05,1.083e+07,0.030681,128,9
34.2677435,109.886141,5.6449,1378,1.013e+05,1.0849e+07,0.03011,128,9
34.2677435,109.886141,5.6449,1378,1.013e+05,1.0849e+07,0.031531,128,9
34.2674759,109.88647,5.632,1374,1.0126e+05,1.0889e+07,0.028299,128,9
34.2674759,109.88647,5.632,1374,1.0126e+05,1.0889e+07,0.028806,128,9
34.2674759,109.88647,5.632,1374,1.0126e+05,1.0889e+07,0.033133,128,9
34.2674759,109.88647,5.632,1374,1.0126e+05,1.0889e+07,0.035286,128,9
34.2674789,109.886796,5.6229,1374,1.0123e+05,1.089e+07,0.036985,128,9
34.2672113,109.887126,5.6101,1372,1.0119e+05,1.1214e+07,0.03717,128,9
34.2669556,109.888758,5.5552,1371,1.01e+05,1.1999e+07,0.036401,128,9
34.2666881,109.889088,5.543,1368,1.0096e+05,1.2028e+07,0.035356,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.023481,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.024294,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.01959,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.02018,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.02108,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.022064,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.033099,128,9
34.2653385,109.889431,5.4967,1361,1.0079e+05,1.2464e+07,0.034229,128,9
34.2645329,109.890094,5.4644,1356,1.0068e+05,1.2974e+07,0.032373,128,9
34.2645329,109.890094,5.4644,1356,1.0068e+05,1.2974e+07,0.032849,128,9
34.2645329,109.890094,5.4644,1356,1.0068e+05,1.2974e+07,0.034139,128,9
34.2629187,109.891092,5.3975,1356,1.0044e+05,1.3224e+07,0.034172,128,9
34.2626482,109.891096,5.3892,1355,1.0041e+05,1.323e+07,0.034208,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.02978,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.025618,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.026542,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.025336,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.0267,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.02822,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.029923,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.031846,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.034034,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.035769,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.025035,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.022954,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.021596,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.021596,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.02189,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.022954,128,9
34.2607664,109.892424,5.3113,1341,1.0012e+05,1.3424e+07,0.023286,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.022854,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.022511,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.023637,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.024882,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.026265,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.027338,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.035515,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.034819,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.036399,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.0389,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.04177,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.045099,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.049004,128,9
34.2564824,109.897367,5.0881,1325,99277,1.5167e+07,0.053651,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.052747,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.058716,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.06621,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.0759,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.088914,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.10732,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.12571,128,9
34.2559443,109.8977,5.0695,1320,99204,1.5208e+07,0.14485,128,9
34.2556768,109.898029,5.0586,1311,99162,1.5257e+07,0.035672,128,9
34.2556768,109.898029,5.0586,1311,99162,1.5257e+07,0.035792,128,9
34.2543506,109.900979,4.9674,1309,98805,1.5389e+07,0.036566,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.023168,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.024362,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.025281,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.026711,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.028311,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.030116,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.032168,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.03452,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.037243,128,9
34.2543651,109.902608,4.9229,1299,98630,1.5451e+07,0.034516,128,9
34.2543681,109.902934,4.9152,1297,98600,1.5796e+07,0.034516,128,9
34.2535624,109.903596,4.8864,1296,98485,1.823e+07,0.036247,128,9
34.2535624,109.903596,4.8864,1296,98485,1.823e+07,0.038221,128,9
34.253033,109.904906,4.8525,1293,98340,1.8293e+07,0.032841,128,9
34.2522273,109.905568,4.8256,1289,98225,1.8488e+07,0.026959,128,9
34.2516834,109.905249,4.8088,1285,98153,1.8513e+07,0.027614,128,9
34.2516834,109.905249,4.8088,1285,98153,1.8513e+07,0.028691,128,9
34.2516834,109.905249,4.8088,1285,98153,1.8513e+07,0.030369,128,9
34.2516834,109.905249,4.8088,1285,98153,1.8513e+07,0.030792,128,9
34.250869,109.904934,4.785,1284,98050,1.8537e+07,0.025503,128,9
34.250869,109.904934,4.785,1284,98050,1.8537e+07,0.026515,128,9
34.2505984,109.904937,4.778,1282,98020,1.8546e+07,0.027843,128,9
34.2505984,109.904937,4.778,1282,98020,1.8546e+07,0.0295,128,9
34.2503279,109.904941,4.7711,1280,97990,1.8547e+07,0.03002,128,9
34.2497898,109.905274,4.7543,1279,97918,1.8615e+07,0.027423,128,9
34.2495193,109.905277,4.7473,1279,97888,1.8616e+07,0.028594,128,9
34.2492517,109.905606,4.7375,1278,97846,1.8618e+07,0.031448,128,9
